mc_id,x,y,dataset
0,7.12630033493042,-1.467029333114624,train
0,6.009230613708496,-0.9355334639549255,train
0,11.953685760498047,-1.3178514242172241,train
0,0.3734006881713867,1.9272921085357666,train
0,2.058684825897217,1.0086486339569092,train
0,11.377205848693848,0.6126331090927124,train
0,7.764275550842285,0.8695972561836243,train
0,11.117487907409668,-1.2866355180740356,train
0,7.440188407897949,-2.1686224937438965,train
0,4.018442630767822,1.213623285293579,train
0,8.78775405883789,1.0884413719177246,train
0,8.81849193572998,0.2941046357154846,train
0,6.005557060241699,1.1566587686538696,train
0,6.733985900878906,-0.1368144154548645,train
0,10.58267593383789,-0.45954859256744385,train
0,1.4348444938659668,-1.9574891328811646,train
0,9.080789566040039,1.2385493516921997,train
0,11.582154273986816,-1.9641778469085693,train
0,4.097905158996582,1.16188645362854,train
0,8.085241317749023,-0.21985600888729095,train
0,0.5206797122955322,0.18855220079421997,train
0,10.427634239196777,-0.40773308277130127,train
0,5.0765180587768555,0.8458213806152344,train
0,5.112763404846191,-0.8497734069824219,train
0,4.2753167152404785,-0.08133912086486816,train
0,11.319046974182129,0.10545259714126587,train
0,8.94586181640625,-0.9980934858322144,train
0,9.98906135559082,1.1743699312210083,train
0,7.229924201965332,0.3643428087234497,train
0,6.753952503204346,1.3637218475341797,train
0,0.39389848709106445,2.072655200958252,train
0,11.141565322875977,-1.1232882738113403,train
0,1.2903556823730469,-1.4677484035491943,train
0,8.491689682006836,2.3151605129241943,train
0,1.5515284538269043,-1.6610937118530273,train
0,9.517780303955078,-0.04753386974334717,train
0,7.003259658813477,-1.1827893257141113,train
0,5.306024551391602,-1.3197872638702393,train
0,6.404471397399902,1.9493807554244995,train
0,10.283316612243652,-0.5178989768028259,train
0,5.626029968261719,-0.019082069396972656,train
0,6.576723098754883,-0.1945967674255371,train
0,8.294811248779297,1.8499364852905273,train
0,0.6554582118988037,-0.3785182237625122,train
0,7.393293380737305,-1.7487430572509766,train
0,7.254469871520996,0.27471548318862915,train
0,0.7701315879821777,-0.4002545475959778,train
0,5.18231201171875,-0.2554977238178253,train
0,2.6595969200134277,-0.7342056035995483,train
0,4.082053184509277,-0.4882516860961914,train
0,1.442230224609375,-2.4073500633239746,train
0,9.528169631958008,-0.18538182973861694,train
0,4.475502967834473,-0.3013461232185364,train
0,3.230963945388794,0.21320635080337524,train
0,11.288721084594727,0.19679683446884155,train
0,8.948862075805664,1.3298851251602173,train
0,9.792116165161133,-2.09722900390625,train
0,6.476555824279785,-0.5955973863601685,train
0,11.893575668334961,-1.4746885299682617,train
0,3.355316162109375,-1.9533545970916748,train
0,3.688971519470215,-1.8969734907150269,train
0,1.2010531425476074,0.7075905799865723,train
0,2.7276742458343506,1.4261809587478638,train
0,6.795643329620361,2.085645914077759,train
0,11.859704971313477,-1.339120626449585,train
0,11.531686782836914,0.5035975575447083,train
0,3.757378578186035,0.3364582657814026,train
0,11.125255584716797,-1.4274152517318726,train
0,9.269396781921387,0.6508895754814148,train
0,5.713026523590088,-1.7292087078094482,train
0,8.844714164733887,1.6490224599838257,train
0,3.10404109954834,0.34070080518722534,train
0,0.5312676429748535,-0.264917254447937,train
0,9.596927642822266,-1.6547282934188843,train
0,5.185880184173584,0.8061468601226807,train
0,6.290953636169434,-0.5851517915725708,train
0,1.9573745727539062,-1.3258159160614014,train
0,11.116626739501953,0.8484350442886353,train
0,11.846697807312012,-0.8577121496200562,train
0,7.1676177978515625,0.3868969678878784,train
0,0.5810573101043701,-0.3131750822067261,train
0,4.432940483093262,0.07957082986831665,train
0,3.3150687217712402,-1.828266978263855,train
0,6.248266696929932,-0.5284124612808228,train
0,5.94863224029541,0.7539454102516174,train
0,3.3120810985565186,0.40269631147384644,train
0,5.489065170288086,-1.7480480670928955,train
0,4.065828323364258,-0.9077115058898926,train
0,9.001022338867188,-1.0592906475067139,train
0,7.251805305480957,-1.822838544845581,train
0,9.346734046936035,-1.9637949466705322,train
0,5.108572483062744,-1.2164270877838135,train
0,4.9029645919799805,-0.6084777116775513,train
